40,8203,{}
40,2117,{}
40,8006,{}
40,1183,{}
41,8720,{}
41,3490,{}
41,8548,{}
41,5341,{}
42,832,{}
42,1829,{}
42,8844,{}
42,8811,{}
42,2028,{}
42,3789,{}
42,8952,{}
43,475,{}
44,8323,{}
44,9386,{}
44,2221,{}
44,4110,{}
44,9117,{}
44,9213,{}
45,9673,{}
45,6458,{}
45,8099,{}
45,610,{}
45,6961,{}
46,7280,{}
46,8553,{}
46,8131,{}
46,1996,{}
46,1975,{}
47,1674,{}
47,8172,{}
47,3439,{}
47,8852,{}
47,9141,{}
47,2550,{}
47,5720,{}
48,179,{}
48,7212,{}
48,4214,{}
48,5239,{}
49,6736,{}
49,3269,{}
49,4752,{}
49,7858,{}
49,8309,{}
49,9949,{}
50,1697,{}
50,2727,{}
50,5911,{}
51,1153,{}
51,2445,{}
51,7183,{}
51,5080,{}
51,6555,{}
51,9404,{}
52,4386,{}
52,8067,{}
52,836,{}
52,4710,{}
52,3689,{}
52,850,{}
52,8724,{}
52,414,{}
52,4443,{}
52,382,{}
53,5922,{}
53,227,{}
53,8714,{}
53,309,{}
53,7094,{}
53,2746,{}
53,7647,{}
54,3616,{}
54,5858,{}
54,1350,{}
54,6005,{}
54,8343,{}
54,7097,{}
54,9531,{}
55,1368,{}
55,4393,{}
55,4979,{}
55,6766,{}
55,5505,{}
56,9433,{}
56,660,{}
56,4853,{}
56,1381,{}
57,7076,{}
57,6922,{}
57,3668,{}
57,1173,{}
57,3172,{}
57,4670,{}
58,8224,{}
58,8897,{}
58,1633,{}
58,7882,{}
58,5295,{}
58,2480,{}
58,6041,{}
58,8191,{}
59,8097,{}
59,4975,{}
60,7184,{}
60,6250,{}
61,9665,{}
61,9798,{}
61,203,{}
61,7662,{}
61,5423,{}
61,1746,{}
61,7831,{}
61,1662,{}
62,1865,{}
62,6275,{}
62,1876,{}
63,3494,{}
63,2150,{}
63,649,{}
63,9586,{}
63,659,{}
63,5685,{}
63,3515,{}
64,4866,{}
64,7428,{}
64,5004,{}
64,2125,{}
64,695,{}
64,4764,{}
64,1630,{}
64,4831,{}
65,5578,{}
65,6268,{}
65,2397,{}
65,7046,{}
65,8061,{}
66,9659,{}
66,7012,{}
66,134,{}
66,5799,{}
66,9290,{}
66,5841,{}
66,1466,{}
66,507,{}
66,7036,{}
66,5418,{}
67,585,{}
67,187,{}
67,1764,{}
67,725,{}
67,3559,{}
68,8385,{}
68,6786,{}
68,3907,{}
68,4548,{}
68,1769,{}
68,1163,{}
68,1199,{}
68,9493,{}
68,2564,{}
68,3167,{}
69,1967,{}
69,4325,{}
69,6429,{}
69,7509,{}
70,6752,{}
70,550,{}
70,1608,{}
70,4682,{}
70,5070,{}
70,4626,{}
70,1014,{}
70,4570,{}
71,3334,{}
71,1040,{}
71,7028,{}
71,8341,{}
71,5559,{}
71,632,{}
71,1436,{}
72,7568,{}
72,9204,{}
72,4253,{}
72,8423,{}
73,7228,{}
74,8840,{}
74,2954,{}
74,908,{}
74,2510,{}
74,4080,{}
74,6579,{}
74,7349,{}
74,6934,{}
74,666,{}
74,3708,{}
75,1384,{}
75,476,{}
75,4434,{}
75,3001,{}
75,2074,{}
75,4827,{}
75,2428,{}
75,958,{}
76,1377,{}
76,1445,{}
76,5991,{}
76,332,{}
76,7788,{}
76,3604,{}
76,5816,{}
76,9406,{}
77,2659,{}
77,1514,{}
77,430,{}
77,2806,{}
77,89,{}
77,7737,{}
78,8490,{}
78,7795,{}
78,4119,{}
79,9099,{}
79,9446,{}
79,1279,{}
80,5952,{}
80,6009,{}
80,994,{}
80,3511,{}
81,4417,{}
81,550,{}
81,5825,{}
81,9129,{}
81,2539,{}
81,6711,{}
81,91,{}
81,6588,{}
82,8136,{}
82,4960,{}
82,5933,{}
82,4629,{}
83,2468,{}
83,2428,{}
83,8990,{}
83,4423,{}
84,1669,{}
84,4360,{}
84,7561,{}
84,1644,{}
84,5298,{}
84,9960,{}
84,5842,{}
84,6041,{}
84,6782,{}
85,6112,{}
85,5155,{}
85,9158,{}
85,2055,{}
85,7305,{}
85,8693,{}
85,3995,{}
86,8131,{}
86,6532,{}
86,5093,{}
86,6791,{}
86,2572,{}
86,172,{}
86,9042,{}
86,6675,{}
86,7897,{}
86,8957,{}
86,8254,{}
86,613,{}
87,8704,{}
87,549,{}
87,5127,{}
87,424,{}
87,5451,{}
87,3032,{}
87,1304,{}
87,6714,{}
87,8251,{}
88,5666,{}
88,6441,{}
88,6317,{}
88,2261,{}
88,349,{}
88,5919,{}
89,8866,{}
89,2115,{}
89,9668,{}
89,8617,{}
89,9026,{}
89,4482,{}
89,2417,{}
89,8596,{}
89,1577,{}
89,6388,{}
89,8282,{}
90,2153,{}
90,1949,{}
90,1657,{}
91,6145,{}
91,5065,{}
91,5356,{}
91,9421,{}
91,2291,{}
91,4508,{}
91,5053,{}
92,4833,{}
92,1706,{}
92,7536,{}
92,3413,{}
92,6200,{}
92,3322,{}
92,2523,{}
92,5886,{}
93,7176,{}
94,408,{}
94,7636,{}
94,4948,{}
94,8934,{}
94,1345,{}
95,145,{}
95,5570,{}
95,1972,{}
95,4697,{}
95,6655,{}
96,2016,{}
96,5121,{}
96,7860,{}
97,1505,{}
97,9883,{}
97,4428,{}
97,981,{}
97,1912,{}
97,9945,{}
97,7834,{}
97,2875,{}
98,2034,{}
98,4431,{}
98,3043,{}
98,8991,{}
99,9508,{}
100,8346,{}
100,203,{}
100,718,{}
101,9290,{}
101,4732,{}
101,466,{}
102,8417,{}
102,582,{}
102,6090,{}
102,1557,{}
102,9683,{}
102,1813,{}
102,2427,{}
102,9631,{}
103,7688,{}
103,8176,{}
103,4496,{}
103,8483,{}
103,7429,{}
104,4898,{}
104,9516,{}
104,5239,{}
105,146,{}
105,876,{}
105,8965,{}
105,7014,{}
106,2963,{}
106,1853,{}
106,8254,{}
106,5975,{}
107,6882,{}
107,9603,{}
107,9061,{}
107,1128,{}
107,6058,{}
107,1474,{}
107,7122,{}
107,5502,{}
108,1253,{}
108,1832,{}
108,3410,{}
108,9971,{}
108,9653,{}
108,3541,{}
109,5377,{}
109,9355,{}
109,5652,{}
109,6341,{}
109,9419,{}
110,6240,{}
110,358,{}
110,8294,{}
110,3949,{}
110,3152,{}
110,6161,{}
110,9493,{}
110,7958,{}
110,9790,{}
111,1948,{}
111,7044,{}
111,235,{}
111,7140,{}
111,4767,{}
112,1017,{}
112,6007,{}
112,4759,{}
113,1152,{}
113,6755,{}
113,389,{}
113,4166,{}
113,1319,{}
113,4331,{}
113,5068,{}
113,8301,{}
113,6254,{}
113,7477,{}
113,6424,{}
113,5401,{}
114,6624,{}
114,5096,{}
114,9962,{}
114,9233,{}
114,7129,{}
114,732,{}
115,9625,{}
115,2034,{}
115,3661,{}
115,4233,{}
116,4211,{}
116,4700,{}
117,6567,{}
117,8616,{}
117,9069,{}
117,2319,{}
117,692,{}
117,4990,{}
117,4506,{}
117,222,{}
117,5951,{}
118,3850,{}
118,7885,{}
118,8270,{}
118,4370,{}
118,4859,{}
118,4668,{}
119,1723,{}
119,8229,{}
119,2872,{}
119,283,{}
119,6813,{}
119,9381,{}
120,3153,{}
120,6082,{}
121,4741,{}
121,9575,{}
121,4969,{}
121,647,{}
121,9806,{}
121,3247,{}
122,7469,{}
122,3678,{}
123,2781,{}
123,5923,{}
123,4324,{}
123,4492,{}
123,1213,{}
123,6269,{}
124,5403,{}
124,4551,{}
125,4337,{}
126,5281,{}
126,7235,{}
126,8297,{}
126,3404,{}
126,9427,{}
126,3700,{}
126,1561,{}
127,5797,{}
127,5737,{}
127,5010,{}
127,9523,{}
127,9396,{}
127,3349,{}
127,1886,{}
127,421,{}
128,9988,{}
128,7817,{}
128,1099,{}
128,6732,{}
128,4174,{}
128,3925,{}
128,9173,{}
129,4548,{}
130,9809,{}
130,3170,{}
130,9826,{}
130,2550,{}
130,8689,{}
131,4701,{}
131,3247,{}
132,3585,{}
132,3757,{}
132,337,{}
132,3314,{}
132,8858,{}
132,5692,{}
133,1990,{}
133,5702,{}
133,8336,{}
133,6833,{}
133,7638,{}
133,924,{}
134,9699,{}
134,8900,{}
134,3589,{}
134,7090,{}
134,9556,{}
134,5465,{}
134,212,{}
134,701,{}
135,579,{}
135,2860,{}
135,8748,{}
135,2479,{}
135,7124,{}
135,6549,{}
135,8374,{}
136,7677,{}
136,7120,{}
136,5942,{}
136,2487,{}
136,2908,{}
136,7933,{}
136,6078,{}
137,7283,{}
137,4204,{}
137,4365,{}
137,7694,{}
138,4432,{}
138,3843,{}
138,1820,{}
138,5805,{}
138,8051,{}
138,7856,{}
138,4465,{}
138,8691,{}
138,9145,{}
138,2651,{}
138,220,{}
139,8888,{}
139,5994,{}
139,1285,{}
140,8229,{}
140,1481,{}
140,1067,{}
140,2931,{}
140,4217,{}
140,9625,{}
140,4570,{}
141,7464,{}
141,273,{}
141,4875,{}
141,8525,{}
141,3766,{}
142,2192,{}
142,1635,{}
142,8743,{}
142,2317,{}
142,4496,{}
142,8786,{}
143,1946,{}
143,2851,{}
143,268,{}
143,586,{}
144,4167,{}
144,5447,{}
144,8139,{}
144,2926,{}
144,8980,{}
144,5572,{}
144,8954,{}
145,1890,{}
145,7269,{}
145,6118,{}
145,8614,{}
145,3595,{}
145,9038,{}
145,2896,{}
145,7089,{}
145,4883,{}
146,3560,{}
146,2443,{}
146,3788,{}
146,5416,{}
146,5076,{}
146,6425,{}
146,6426,{}
146,1629,{}
147,5692,{}
147,6300,{}
147,5133,{}
147,5225,{}
148,5141,{}
149,8419,{}
149,6567,{}
149,9897,{}
149,1546,{}
149,7861,{}
149,2039,{}
149,446,{}
149,9919,{}
150,3528,{}
150,4939,{}
150,5455,{}
150,1144,{}
150,1079,{}
150,4888,{}
150,7320,{}
150,5117,{}
151,7072,{}
151,8902,{}
151,2058,{}
151,5614,{}
151,207,{}
151,1489,{}
152,6704,{}
152,2898,{}
152,9789,{}
152,4383,{}
153,4034,{}
153,4841,{}
153,8203,{}
153,7543,{}
153,7900,{}
153,8318,{}
153,9727,{}
154,7586,{}
154,7397,{}
154,5359,{}
154,9393,{}
154,4210,{}
154,4183,{}
155,7745,{}
155,1443,{}
155,4261,{}
155,1063,{}
155,684,{}
155,1304,{}
155,7614,{}
156,8536,{}
156,4792,{}
156,3597,{}
156,3567,{}
156,3793,{}
156,2424,{}
156,1660,{}
157,3345,{}
157,6555,{}
157,3396,{}
157,166,{}
158,8993,{}
158,1095,{}
158,6793,{}
158,9362,{}
158,7475,{}
158,1908,{}
158,7093,{}
158,6198,{}
158,6808,{}
158,7162,{}
159,6848,{}
159,2883,{}
159,4785,{}
159,8887,{}
159,3065,{}
159,5050,{}
160,1386,{}
160,6355,{}
160,5863,{}
161,9354,{}
161,4013,{}
161,5839,{}
161,1022,{}
161,3900,{}
161,9578,{}
161,9374,{}
162,6560,{}
162,7369,{}
162,2674,{}
162,467,{}
162,7145,{}
162,8540,{}
162,7358,{}
163,4608,{}
163,6528,{}
163,186,{}
163,204,{}
163,7313,{}
164,2151,{}
164,9723,{}
164,7111,{}
164,5059,{}
164,9079,{}
165,9740,{}
165,4986,{}
165,9713,{}
165,1820,{}
165,2855,{}
166,9921,{}
166,6892,{}
166,3277,{}
166,6094,{}
166,5553,{}
166,2583,{}
167,3717,{}
167,7882,{}
167,9807,{}
167,8144,{}
167,8915,{}
167,4213,{}
167,2712,{}
168,941,{}
169,242,{}
169,3364,{}
169,2453,{}
169,7734,{}
169,4455,{}
170,9240,{}
170,1617,{}
170,1361,{}
170,8169,{}
171,8288,{}
171,8769,{}
171,1641,{}
171,9458,{}
171,4819,{}
171,9464,{}
171,2494,{}
172,4514,{}
172,8835,{}
172,7687,{}
172,1705,{}
172,3882,{}
172,8465,{}
172,5784,{}
172,4027,{}
172,938,{}
173,352,{}
173,1313,{}
173,8290,{}
173,4011,{}
173,4524,{}
173,4943,{}
173,7251,{}
173,1559,{}
173,7964,{}
174,9538,{}
174,6149,{}
174,2759,{}
174,5096,{}
174,1737,{}
174,4271,{}
174,5523,{}
174,7614,{}
175,7472,{}
175,2929,{}
175,6475,{}
175,4204,{}
175,257,{}
176,4418,{}
176,2416,{}
176,6577,{}
176,8791,{}
176,7032,{}
176,2841,{}
176,9599,{}
176,8927,{}
177,9023,{}
177,1621,{}
177,459,{}
177,7431,{}
178,6603,{}
178,427,{}
178,5429,{}
179,2240,{}
179,2466,{}
179,6212,{}
179,4586,{}
179,1263,{}
179,4498,{}
179,1788,{}
180,8605,{}
181,3777,{}
181,7618,{}
181,1394,{}
182,7809,{}
182,4442,{}
182,780,{}
182,8138,{}
182,3062,{}
183,8069,{}
183,7307,{}
183,3333,{}
183,3255,{}
184,4678,{}
184,8199,{}
184,3529,{}
184,1139,{}
184,4759,{}
184,4921,{}
184,3036,{}
184,2878,{}
184,8863,{}
185,4248,{}
185,2030,{}
185,1182,{}
185,2695,{}
186,1637,{}
186,9832,{}
186,1097,{}
186,429,{}
186,8919,{}
186,1193,{}
186,1882,{}
186,2686,{}
187,5324,{}
187,6989,{}
187,2834,{}
187,3450,{}
188,9505,{}
188,8777,{}
188,4111,{}
188,1233,{}
188,4381,{}
188,4734,{}
189,7250,{}
189,2186,{}
189,2670,{}
189,6310,{}
190,1218,{}
190,1929,{}
190,8971,{}
190,5133,{}
190,7727,{}
190,1496,{}
190,9658,{}
190,700,{}
190,6541,{}
191,8704,{}
191,8672,{}
191,3138,{}
191,7467,{}
191,1996,{}
191,7758,{}
192,5906,{}
192,5363,{}
192,4402,{}
192,6029,{}
192,5357,{}
193,7884,{}
193,4612,{}
193,2453,{}
194,3225,{}
194,4253,{}
194,3245,{}
194,2655,{}
195,2468,{}
195,1542,{}
195,8294,{}
195,2762,{}
195,7343,{}
195,2738,{}
195,6387,{}
195,6391,{}
195,3172,{}
196,1650,{}
196,252,{}
196,6718,{}
196,3558,{}
196,6287,{}
197,8416,{}
197,6131,{}
197,2820,{}
197,8909,{}
197,6222,{}
198,2360,{}
198,7938,{}
198,3478,{}
199,1761,{}
199,1122,{}
199,4257,{}
199,3309,{}
199,4053,{}
199,8961,{}
199,1277,{}
200,9949,{}
200,8030,{}
200,6917,{}
200,6338,{}
200,4786,{}
200,8302,{}
200,8271,{}
200,3408,{}
200,5714,{}
200,2645,{}
200,4765,{}
200,9374,{}
201,8000,{}
201,3008,{}
201,3141,{}
202,673,{}
202,3362,{}
202,348,{}
202,8714,{}
202,9079,{}
203,6500,{}
203,3397,{}
203,9793,{}
203,3721,{}
203,6285,{}
203,3821,{}
203,9106,{}
203,3027,{}
203,8343,{}
203,537,{}
204,7010,{}
204,259,{}
204,8262,{}
204,2567,{}
204,1452,{}
204,5703,{}
204,4255,{}
204,1199,{}
204,859,{}
204,6719,{}
205,9052,{}
206,1061,{}
206,7467,{}
206,9549,{}
206,3759,{}
206,1744,{}
206,1843,{}
206,405,{}
207,9601,{}
207,8643,{}
207,2021,{}
207,1543,{}
207,8785,{}
207,8691,{}
207,9589,{}
207,9533,{}
207,3781,{}
208,4874,{}
208,1917,{}
208,238,{}
208,583,{}
209,5747,{}
209,5171,{}
209,1020,{}
209,6349,{}
209,922,{}
210,6723,{}
210,8260,{}
210,3848,{}
210,2123,{}
210,7180,{}
210,467,{}
210,7923,{}
210,5076,{}
210,8981,{}
210,1882,{}
210,6204,{}
210,4861,{}
211,2904,{}
211,3457,{}
211,9552,{}
211,8723,{}
211,3478,{}
212,9729,{}
212,2277,{}
212,5387,{}
212,5658,{}
212,4574,{}
212,4671,{}
213,2416,{}
213,8514,{}
213,1015,{}
214,2243,{}
214,1836,{}
214,3886,{}
214,7631,{}
214,8305,{}
214,1427,{}
214,9562,{}
214,3388,{}
215,3873,{}
215,6114,{}
215,807,{}
215,7689,{}
215,2795,{}
215,726,{}
215,7831,{}
215,7613,{}
216,1218,{}
216,7410,{}
216,4822,{}
216,438,{}
217,2376,{}
217,2042,{}
217,9247,{}
217,794,{}
217,2846,{}
217,8639,{}
218,4793,{}
219,5445,{}
219,3462,{}
219,6185,{}
219,2869,{}
219,5593,{}
219,5371,{}
219,3388,{}
220,6856,{}
220,3945,{}
220,5354,{}
220,7435,{}
220,8205,{}
220,1973,{}
220,3736,{}
220,3420,{}
221,2497,{}
221,9993,{}
221,524,{}
221,7469,{}
221,8526,{}
221,3189,{}
221,6574,{}
221,921,{}
222,1019,{}
222,6381,{}
222,6894,{}
222,893,{}
223,8152,{}
223,518,{}
223,6742,{}
223,8805,{}
224,9042,{}
225,5287,{}
225,1258,{}
225,5362,{}
225,8564,{}
225,1433,{}
225,8954,{}
225,6364,{}
226,3928,{}
226,5962,{}
226,9964,{}
226,8527,{}
227,2120,{}
227,6772,{}
227,8757,{}
227,1375,{}
228,4033,{}
228,6627,{}
228,8806,{}
228,8235,{}
228,6991,{}
228,6227,{}
228,7129,{}
229,5156,{}
229,4372,{}
229,7799,{}
229,6079,{}
229,2909,{}
229,3583,{}
230,8664,{}
230,3532,{}
230,5837,{}
230,432,{}
230,4497,{}
230,6808,{}
230,857,{}
230,5790,{}
231,5536,{}
231,6049,{}
231,8131,{}
231,1572,{}
231,4551,{}
231,8299,{}
231,1804,{}
231,1735,{}
231,3032,{}
231,6900,{}
231,2805,{}
231,3542,{}
231,2872,{}
231,762,{}
231,6238,{}
231,5919,{}
232,7783,{}
232,6123,{}
232,6804,{}
232,4062,{}
232,8153,{}
232,2494,{}
233,6512,{}
233,3572,{}
233,8509,{}
233,3078,{}
234,5185,{}
234,8699,{}
234,5429,{}
234,9374,{}
234,3951,{}
235,2849,{}
235,3812,{}
235,1354,{}
235,3563,{}
235,8249,{}
235,9721,{}
235,7738,{}
236,6945,{}
236,6115,{}
236,3333,{}
236,6536,{}
236,7216,{}
236,3635,{}
236,6004,{}
236,5975,{}
236,3898,{}
237,460,{}
237,8943,{}
237,4112,{}
237,563,{}
237,9907,{}
237,6838,{}
237,9305,{}
237,3615,{}
238,4643,{}
238,1430,{}
238,4589,{}
238,8749,{}
238,8786,{}
238,7286,{}
238,8247,{}
238,3163,{}
238,1694,{}
239,7648,{}
239,9248,{}
239,1834,{}
239,9005,{}
239,4366,{}
239,7185,{}
239,7449,{}
239,8253,{}
240,3170,{}
240,8325,{}
240,711,{}
240,7245,{}
240,2318,{}
240,6479,{}
240,9680,{}
240,7987,{}
240,4212,{}
240,3285,{}
240,5819,{}
240,915,{}
241,328,{}
241,497,{}
241,6043,{}
241,7164,{}
241,3589,{}
242,4707,{}
242,7012,{}
242,2247,{}
242,9677,{}
242,958,{}
242,6712,{}
242,7835,{}
242,3454,{}
243,513,{}
243,8239,{}
243,8502,{}
243,5751,{}
243,5721,{}
243,1467,{}
244,3715,{}
244,8362,{}
244,7532,{}
244,7536,{}
244,4050,{}
244,6682,{}
244,8254,{}
245,387,{}
245,5578,{}
245,9517,{}
245,5838,{}
245,8163,{}
245,9780,{}
245,3542,{}
245,9208,{}
246,6924,{}
246,3758,{}
246,2642,{}
246,6963,{}
246,6548,{}
246,4222,{}
247,9873,{}
247,4403,{}
247,9867,{}
247,1166,{}
247,5095,{}
248,2690,{}
248,2918,{}
248,3176,{}
248,6607,{}
248,3447,{}
248,2543,{}
248,6142,{}
249,7306,{}
249,4099,{}
249,1717,{}
251,4032,{}
251,9017,{}
251,3852,{}
252,5487,{}
253,3136,{}
253,5514,{}
253,8171,{}
253,7382,{}
253,8295,{}
254,7713,{}
254,1842,{}
254,7356,{}
254,639,{}
255,4920,{}
255,8857,{}
255,2619,{}
255,2269,{}
255,2305,{}
256,2020,{}
256,3269,{}
256,5075,{}
256,7341,{}
256,9198,{}
256,915,{}
256,5535,{}
256,6453,{}
256,2265,{}
256,5147,{}
256,7421,{}
256,7486,{}
256,4287,{}
257,2945,{}
257,675,{}
257,8614,{}
257,4072,{}
257,1865,{}
257,8779,{}
257,7405,{}
257,9550,{}
257,4712,{}
257,4788,{}
258,9475,{}
258,7772,{}
258,3166,{}
258,2039,{}
258,1212,{}
258,2973,{}
258,6878,{}
259,6020,{}
259,5074,{}
259,547,{}
259,8686,{}
260,5993,{}
260,8202,{}
260,1531,{}
260,5389,{}
260,1271,{}
261,1093,{}
261,3977,{}
261,3051,{}
261,5998,{}
261,8105,{}
261,2783,{}
261,6719,{}
262,2666,{}
262,4343,{}
262,479,{}
263,3234,{}
263,6152,{}
263,6537,{}
263,5515,{}
263,8366,{}
263,5909,{}
263,7768,{}
263,2901,{}
264,4225,{}
264,3945,{}
264,4555,{}
264,5325,{}
264,3791,{}
264,9778,{}
265,4250,{}
265,2647,{}
265,2460,{}
265,9850,{}
265,4751,{}
266,4501,{}
266,9790,{}
266,6119,{}
267,643,{}
267,1381,{}
267,2280,{}
267,3886,{}
267,7344,{}
267,3890,{}
267,6094,{}
267,3773,{}
268,5417,{}
268,501,{}
268,8046,{}
268,4461,{}
269,7868,{}
269,2182,{}
269,8119,{}
270,5376,{}
270,4832,{}
270,1026,{}
270,9979,{}
270,3692,{}
270,9581,{}
270,7630,{}
270,6477,{}
270,3952,{}
270,8562,{}
270,1493,{}
270,7384,{}
270,2586,{}
270,8315,{}
271,8488,{}
271,3062,{}
271,4463,{}
272,4603,{}
272,6414,{}
273,1520,{}
273,1618,{}
273,757,{}
273,1882,{}
273,8565,{}
274,4873,{}
274,2675,{}
275,1464,{}
275,6745,{}
275,4194,{}
276,3907,{}
276,5251,{}
276,5200,{}
276,8593,{}
276,3699,{}
276,853,{}
276,1659,{}
276,5599,{}
277,3174,{}
277,614,{}
277,7496,{}
277,7177,{}
277,4652,{}
277,5198,{}
277,4015,{}
277,5882,{}
277,5231,{}
277,6750,{}
277,2527,{}
278,7856,{}
278,1573,{}
278,9097,{}
278,2379,{}
278,4272,{}
278,8312,{}
278,2366,{}
279,2944,{}
279,2048,{}
279,5538,{}
279,8613,{}
279,988,{}
279,2890,{}
279,1932,{}
279,2605,{}
279,5648,{}
279,3378,{}
279,4979,{}
279,9876,{}
279,2076,{}
280,2320,{}
280,2590,{}
280,8037,{}
280,9086,{}
280,3415,{}
281,1467,{}
281,6459,{}
281,6507,{}
281,6285,{}
281,5341,{}
282,4976,{}
282,3777,{}
282,9162,{}
282,7389,{}
283,1602,{}
283,6021,{}
283,3178,{}
283,5455,{}
283,5104,{}
283,2225,{}
283,4210,{}
283,3478,{}
283,5689,{}
283,762,{}
283,2074,{}
284,2725,{}
284,294,{}
284,6823,{}
284,5001,{}
284,1393,{}
284,7860,{}
285,9504,{}
285,8531,{}
285,1485,{}
286,9955,{}
286,8358,{}
286,7687,{}
286,9928,{}
286,4204,{}
286,9558,{}
286,5719,{}
286,600,{}
286,9595,{}
287,8208,{}
287,729,{}
287,4227,{}
287,7317,{}
287,2790,{}
288,3681,{}
288,330,{}
288,7598,{}
288,8084,{}
288,3385,{}
288,9211,{}
289,2072,{}
289,993,{}
289,4740,{}
289,7502,{}
289,7625,{}
290,2690,{}
290,8103,{}
290,9995,{}
290,6855,{}
290,4888,{}
290,5500,{}
291,5254,{}
291,3822,{}
291,1712,{}
291,3380,{}
291,5365,{}
291,1847,{}
292,4258,{}
292,4103,{}
292,5431,{}
292,5167,{}
292,7161,{}
292,3225,{}
292,5370,{}
292,7676,{}
292,606,{}
293,1536,{}
293,5253,{}
293,3976,{}
293,3945,{}
293,4627,{}
293,3732,{}
293,2197,{}
293,7257,{}
293,5373,{}
294,4131,{}
294,3907,{}
294,7663,{}
294,9072,{}
294,6643,{}
294,3510,{}
294,8280,{}
294,8473,{}
294,2575,{}
295,4160,{}
295,2292,{}
295,5015,{}
295,9689,{}
295,6874,{}
295,5627,{}
296,9027,{}
296,5868,{}
296,7957,{}
296,8215,{}
296,2744,{}
296,5689,{}
297,3761,{}
297,7738,{}
297,2837,{}
297,6998,{}
298,7360,{}
298,1961,{}
298,5258,{}
